-0.4058	-0.4058	-0.4058
-1.3181	3.5095	0.9770
-1.2404	-0.3131	-0.1112
0.2928	0.1023	-1.0629
-1.1355	-0.8090	-1.1355
-1.2404	-0.3131	-0.1112
0.2928	0.1023	-1.0629
-1.7092	1.5702	-0.5800
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.1982	-0.9042	-0.7825
-1.7334	0.6187	1.7995
-1.1982	-0.9042	-0.7825
-0.6765	-0.7090	-0.2608
-1.1982	-0.9042	-0.7825
-1.4566	-1.4566	1.2576
-0.4225	-0.4225	1.9626
-0.4225	-0.4225	1.9626
-0.4058	-0.4058	-0.4058
-2.1732	-1.8775	0.7006
-1.1422	0.6735	0.2532
-0.5217	-0.1952	-0.5217
0.3903	-0.2695	-0.5094
-0.7058	0.9865	-1.6055
-2.5226	0.1219	-2.4896
-1.8919	-1.8919	1.6410
2.9766	1.5059	-1.1219
-1.8013	2.4558	0.7687
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-0.0096	2.8445	-1.0456
-0.4058	-0.4058	-0.4058
-0.3389	0.5154	-1.1932
-1.4995	-1.4995	2.2390
-0.8722	-0.8722	2.8663
0.6129	-1.1183	-1.3616
0.6129	-1.1183	-1.3616
1.2497	1.9940	-1.9626
-2.1295	0.5150	-2.0965
-0.8485	-0.8793	-0.3598
-0.6273	-0.6273	-0.6273
-1.6145	-1.6145	1.9184
-1.5809	1.0977	2.1333
-0.4058	-0.4058	-0.4058
-2.4253	3.0260	-3.6130
-0.6686	-0.6686	-0.6686
-2.2823	0.3963	-2.2823
-2.2823	0.3963	-2.2823
-2.2823	0.3963	-2.2823
-1.5016	-2.1614	1.1316
-0.9203	-0.0660	1.7583
-0.9872	-0.9872	2.5457
-1.3724	-1.4049	2.5762
-2.3469	-1.4196	2.7495
-2.3469	-1.4196	2.7495
-2.2800	-0.4984	1.9621
-0.4058	-0.4058	-0.4058
-1.3179	-1.3179	2.2150
-1.3179	-1.3179	2.2150
-0.7458	-0.7458	-0.7458
-2.8031	-2.8509	-2.2980
-1.7602	-1.7602	-1.7602
-2.8031	-2.8509	-2.2980
-2.8031	-2.8509	-2.2980
-0.7458	-0.7458	-0.7458
-1.5645	-0.1075	-1.5645
-1.7169	-1.3904	-1.7169
-1.1329	-1.1329	-1.1329
-1.2724	-1.2724	-1.2724
-1.2055	-0.3512	-2.0598
-1.3731	-1.3731	-1.3731
1.3553	-0.8185	-1.9470
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9203	-0.0660	1.7583
-1.4560	0.8961	2.0769
-1.7215	-1.4291	-1.6885
-0.9872	-0.9872	2.5457
-1.9083	-1.9083	5.3388
-1.0502	1.3019	2.4827
-2.0878	1.3150	2.6979
-0.4058	-0.4058	-0.4058
-1.6151	2.6420	2.3163
-0.3852	-0.4177	0.0305
-0.3852	-0.4177	0.0305
2.2169	3.5418	-2.5678
2.5763	6.3767	-3.4462
2.9111	5.0903	-2.7279
-2.5583	-1.6310	2.1038
0.6905	-0.2980	-0.8216
-2.2243	-0.1028	-1.3199
-2.2243	-0.1028	-1.3199
-0.5814	-0.5814	2.9515
2.8442	4.1691	-1.9405
0.3594	2.8349	-0.8784
-0.9630	-0.0357	0.1662
0.8744	0.3937	-0.4813
2.4000	0.9293	-1.6985
1.3394	0.4161	-1.3441
0.5752	0.0945	-0.7805
1.4063	1.3373	-2.1315
0.5752	0.0945	-0.7805
0.8744	0.3937	-0.4813
0.8744	0.3937	-0.4813
-0.1314	-0.4647	-1.0311
-0.6595	-1.3193	0.8259
-0.6595	-1.3193	0.8259
-1.1812	-1.5145	0.3042
-1.0400	-1.6998	0.4454
-2.1767	0.1754	0.5375
-2.1767	0.1754	0.5375
1.7388	0.0384	-0.7244
1.7388	0.0384	-0.7244
1.2700	1.9217	-1.1932
1.7388	0.0384	-0.7244
-1.4995	-1.4995	2.2390
-1.4995	-1.4995	2.2390
0.7676	2.6141	1.1081
-0.9872	-0.9872	2.5457
0.6586	0.0070	1.6002
2.8558	6.6562	-3.1667
0.5917	-0.9142	2.3876
1.0260	3.5369	-1.6431
0.6586	0.0070	1.6002
0.5917	-0.9142	2.3876
1.3523	3.5918	-0.8978
-1.6605	-1.6605	5.6065
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-1.2646	-1.2646	2.2683
-0.9872	-0.9872	2.5457
-3.0463	0.2331	1.6158
-0.9872	-0.9872	2.5457
0.1229	0.9691	1.9188
-1.9549	0.3972	1.5780
-1.2646	-1.2646	2.2683
-1.9592	-1.0319	2.8842
-1.6588	-1.6913	2.4711
-1.5776	-1.5776	5.6695
-0.9872	-0.9872	2.5457
-1.8919	-1.8919	1.6410
1.7241	5.7835	-1.8738
9.3910	5.3023	-1.2642
1.3647	2.9486	-0.9954
-1.4182	-0.4909	-0.2890
-2.4054	-1.4781	2.2567
-2.4054	-1.4781	2.2567
-0.8115	0.0782	2.3962
-2.0678	-2.0678	4.1793
-0.5145	0.3398	2.1641
-0.9872	-0.9872	2.5457
0.1948	1.7081	3.4212
-2.1440	-0.3624	1.6837
-0.9840	-0.6745	-0.9676
0.8112	1.0181	2.6270
-1.6598	-1.3674	-1.6268
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-3.6990	-2.7717	7.5285
-1.8819	-0.9546	6.6314
-2.2877	-1.3604	6.2256
-1.8819	-0.9546	6.6314
-1.8819	-0.9546	6.6314
-0.5814	-0.5814	2.9515
-1.7092	1.5702	-0.5800
-1.2404	-0.3131	-0.1112
-1.7621	-0.5083	-0.6329
-1.8819	-0.9546	6.6314
-0.6273	-0.6273	-0.6273
-1.6906	0.0222	2.0453
-0.9630	-0.0357	0.1662
-1.2404	-0.3131	-0.1112
-0.5217	-0.1952	-0.5217
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
3.5972	4.0286	-1.0970
3.8897	5.9423	-1.1880
-0.4664	-0.4664	3.2721
-0.4664	-0.4664	3.2721
-0.4664	-0.4664	3.2721
-0.4664	-0.4664	3.2721
-1.6598	-1.3674	-1.6268
-2.2871	-1.9947	-2.2541
-0.7983	0.3654	-1.6360
-2.7559	-0.1114	-2.7229
-0.5266	-0.5266	-0.5266
-1.1024	3.7252	1.3983
-0.5266	-0.5266	-0.5266
-0.9930	-0.9930	2.7455
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
-0.7968	-0.2420	1.7528
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
-0.4058	-0.4058	-0.4058
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.4058	-0.4058	-0.4058
-0.4980	-0.0133	-0.6966
-0.4980	-0.0133	-0.6966
-0.9630	-0.0357	0.1662
-0.6036	2.7992	-0.7122
-0.3082	-0.3082	-0.3082
-0.3082	-0.3082	-0.3082
-1.0732	2.2566	0.5732
-0.4899	0.5245	-1.8177
-0.1206	-0.5632	-1.4484
-0.2125	0.8019	-1.5403
-0.4899	0.5245	-1.8177
-0.2125	0.8019	-1.5403
-2.3469	-1.4196	2.7495
-0.3852	-0.4177	0.0305
-0.3852	-0.4177	0.0305
-0.4946	4.3005	-1.3167
2.6156	1.1697	-0.6059
-1.3275	-1.0351	-1.2945
1.7388	0.0384	-0.7244
-0.9630	-0.0357	0.1662
1.7388	0.0384	-0.7244
0.0920	2.3848	-1.8572
1.7388	0.0384	-0.7244
-0.9872	-0.9872	2.5457
-0.4058	-0.4058	-0.4058
0.2021	1.4674	-1.2292
0.2021	1.4674	-1.2292
-2.6354	-2.3738	-2.1137
-2.6354	-2.3738	-2.1137
-2.6354	-2.3738	-2.1137
-2.6354	-2.3738	-2.1137
-0.9872	-0.9872	2.5457
-1.0331	-1.0331	-1.0331
-1.0331	-1.0331	-1.0331
1.1298	-0.9342	1.0988
1.6651	4.3659	-1.8154
2.1909	1.1852	-1.8134
6.2533	3.0063	-1.0730
2.7190	1.6077	-0.7674
1.2893	4.4507	-0.9608
-1.2646	-1.2646	2.2683
2.3422	1.2309	-1.1442
-2.1807	9.4475	-3.4264
-0.5814	-0.5814	2.9515
-1.7092	1.5702	-0.5800
-1.7092	1.5702	-0.5800
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-1.7092	1.5702	-0.5800
-1.7092	1.5702	-0.5800
-2.6797	0.5997	2.0023
-1.7092	1.5702	-0.5800
-1.1735	0.6081	-0.8986
0.1907	7.3208	-2.3161
0.2576	8.2420	-3.1035
0.1907	7.3208	-2.3161
0.1907	7.3208	-2.3161
0.1292	9.5438	-3.2319
-0.1687	4.4859	-1.4377
-1.7079	-1.7079	1.0063
-0.4058	-0.4058	-0.4058
-0.0464	2.4291	-1.2842
-0.5904	-0.5904	3.1238
-0.2370	-0.8968	-1.1367
-0.7058	0.9865	-1.6055
-0.2747	-0.7498	-0.0180
-1.4995	-1.4995	2.2390
0.3903	-0.2695	-0.5094
-1.8296	-1.5339	-1.3409
-1.8296	-1.5339	-1.3409
-1.8296	-1.5339	-1.3409
-0.9811	-0.6546	-0.9811
-1.7294	1.7694	-2.5507
-0.5217	-0.1952	-0.5217
-1.8218	-0.8945	2.8403
-2.2276	-1.3003	2.4345
5.1275	2.0247	-1.1248
0.7700	2.4931	-0.6184
-2.2276	-1.3003	2.4345
-1.4624	1.9404	1.9619
-2.3336	-1.4063	2.3285
-2.3336	-1.4063	2.3285
-1.3695	1.4846	-2.4055
5.1275	2.0247	-1.1248
-2.2276	-1.3003	2.4345
-0.5814	-0.5814	2.9515
-0.8030	-0.8030	1.5821
-0.0496	-1.0118	4.6202
-0.9840	-0.6745	-0.9676
-0.2370	-0.8968	-1.1367
-0.2370	-0.8968	-1.1367
-0.6273	-0.6273	-0.6273
-0.2370	-0.8968	-1.1367
-1.4895	0.6953	-1.4895
-1.0245	0.7177	-2.3523
-1.0245	0.7177	-2.3523
-1.0245	0.7177	-2.3523
-0.9601	1.5154	1.3350
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9203	-0.0660	1.7583
-1.0966	3.7310	1.1985
-0.9872	-0.9872	2.5457
-0.3693	1.0877	-0.3693
-0.4891	2.7101	-1.8169
-1.3735	0.9786	-1.3735
1.3825	2.6686	-0.7947
-0.4688	1.8833	-0.4688
-2.4897	4.1195	1.4417
0.9074	3.2487	-1.9175
-1.0502	1.3019	2.4827
2.9766	1.5059	-1.1219
-1.0143	5.9924	-2.2833
0.8744	0.3937	-0.4813
2.9766	1.5059	-1.1219
-1.2646	-1.2646	2.2683
1.2352	-0.2924	0.2952
-1.2404	-0.3131	-0.1112
-1.2404	-0.3131	-0.1112
-2.2527	-1.3254	3.7907
0.2861	3.7953	-0.8238
1.0667	-0.9665	3.8274
3.0594	1.0262	-0.4270
2.0722	0.0390	2.1187
3.5913	1.9698	-2.0772
3.9507	4.8047	-2.9556
3.0594	1.0262	-0.4270
-0.2928	-0.2928	-0.2928
-0.4058	-0.4058	-0.4058
-0.5298	-1.1896	-1.4295
-1.9452	-1.9452	1.5877
-1.6145	-1.6145	1.9184
-1.6145	-1.6145	1.9184
1.7147	2.0164	-2.8254
0.7862	-0.7197	2.6020
-0.5904	-0.5904	3.1238
0.7862	-0.7197	2.6020
0.7862	-0.7197	2.6020
2.4740	0.3174	0.1456
-1.3499	-0.4226	3.3321
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.5609	2.7689	0.8799
0.1679	0.8213	-0.4287
-0.5814	-0.5814	2.9515
5.1275	2.0247	-1.1248
-1.3275	-1.0351	-1.2945
-0.9203	-0.0660	1.7583
-0.9872	-0.9872	2.5457
-0.6278	1.8477	1.6673
-0.3949	-0.3949	-0.3949
-1.5239	2.7332	1.0461
-0.1551	3.1747	1.2857
-0.5609	2.7689	0.8799
-0.6278	1.8477	1.6673
-2.2527	-1.3254	3.7907
-2.0164	1.1900	0.6622
-2.7215	0.5579	3.3219
-0.8722	-0.8722	2.8663
-1.0966	3.7310	1.1985
-2.0209	2.2362	1.9105
-0.9872	-0.9872	2.5457
-1.3275	-1.0351	-1.2945
0.3594	2.8349	-0.8784
0.3594	2.8349	-0.8784
-0.6739	5.4109	-1.9429
-0.2051	3.5276	-1.4741
0.3594	2.8349	-0.8784
0.4263	3.7561	-1.6658
-0.6273	-0.6273	-0.6273
0.8244	2.8573	-1.7412
-0.2220	2.2535	2.0731
-1.1818	-0.6578	-0.5286
-0.8840	3.9436	1.6167
0.8291	-0.6985	-0.1109
-0.2747	-0.7498	-0.0180
-0.9052	1.5703	1.3899
-1.1818	-0.6578	-0.5286
-0.3082	-0.3082	-0.3082
-0.9630	-0.0357	0.1662
-0.2110	1.3023	3.0154
1.5489	0.8193	-0.3527
-1.1818	-0.6578	-0.5286
0.6197	1.0163	-0.2713
-0.0096	2.8445	-1.0456
2.4780	0.4448	2.5245
2.5906	2.9095	-0.8958
-1.3172	-1.0077	-1.3008
1.7914	1.9430	-1.6950
-0.9840	-0.6745	-0.9676
-0.9442	-0.6177	1.4409
-1.6598	-1.3674	-1.6268
-1.3275	-1.0351	-1.2945
-0.3869	-0.3869	3.1659
-0.9872	-0.9872	2.5457
-0.2913	-0.2913	-0.2913
5.4869	4.8596	-2.0032
-1.1381	-1.1722	-1.1051
1.2388	0.6098	-0.1496
-1.6598	-1.3674	-1.6268
-0.9840	-0.6745	-0.9676
-1.6598	-1.3674	-1.6268
-0.9840	-0.6745	-0.9676
-0.5548	-0.5548	-0.5548
-1.7952	-0.8679	-0.6660
-0.5548	-0.5548	-0.5548
-2.2640	1.0154	-1.1348
-2.6437	-1.7472	-1.0258
-2.0801	0.5815	-2.0637
-1.9411	-1.0138	3.1553
-0.9630	-0.0357	0.1662
-1.0719	-1.1044	-0.6562
-1.6311	1.3755	-2.0697
-0.6036	2.7992	-0.7122
1.2388	0.6098	-0.1496
-0.9872	-0.9872	2.5457
-0.7927	-0.7927	2.7601
-1.2615	1.0906	2.2913
-0.3082	-0.3082	-0.3082
-0.7927	-0.7927	2.7601
-2.9076	0.3410	-1.2897
-2.4388	-1.5423	-0.8209
-2.4388	-1.5423	-0.8209
-3.1217	-2.2252	-1.5038
-0.1623	-0.6049	-1.4901
-1.4756	-1.4756	2.0772
-0.9872	-0.9872	2.5457
-0.9203	-0.0660	1.7583
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
1.2703	1.0343	0.2580
-1.0502	1.3019	2.4827
-1.1908	4.7993	-2.9777
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
1.5789	0.0730	-0.1581
0.4263	3.7561	-1.6658
-0.9872	-0.9872	2.5457
-1.9548	-1.6624	-1.9218
-0.4058	-0.4058	-0.4058
-0.9872	-0.9872	2.5457
-0.9203	-0.0660	1.7583
-1.9548	-1.6624	-1.9218
-1.9548	-1.6624	-1.9218
-2.4236	0.2209	-2.3906
1.2388	0.6098	-0.1496
-1.9548	-1.6624	-1.9218
-1.4299	-1.4607	2.5917
-0.4688	1.8833	-0.4688
-0.4688	1.8833	-0.4688
-2.9076	0.3410	-1.2897
-1.0273	2.3025	4.1520
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-3.3834	2.3407	-1.0429
-0.9872	-0.9872	2.5457
7.1090	2.2326	0.1268
1.2388	0.6098	-0.1496
0.0865	6.0913	-2.5826
1.2388	0.6098	-0.1496
-0.4512	0.3487	4.0480
1.2388	0.6098	-0.1496
-0.5814	-0.5814	2.9515
3.0435	2.4271	-1.9093
-0.9203	-0.0660	1.7583
-1.9707	-1.6612	-1.9543
1.2703	1.0343	0.2580
-1.6598	-1.3674	-1.6268
-0.9622	0.7506	2.5707
-1.3172	-1.0077	-1.3008
-1.9502	-1.0229	2.7119
-1.5239	2.7332	1.0461
-1.4560	0.8961	2.0769
-0.2975	-0.2975	-0.2975
10.4155	3.8822	-1.9845
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-0.5266	-0.5266	-0.5266
-1.5016	-2.1614	1.1316
-2.3985	-2.3985	3.8486
-2.2800	-0.4984	1.9621
-0.4058	-0.4058	-0.4058
-0.4058	-0.4058	-0.4058
-0.4055	-0.4055	-0.4055
-0.0461	2.4294	-1.2839
-0.4055	-0.4055	-0.4055
-0.4055	-0.4055	-0.4055
0.3903	-0.2695	-0.5094
-1.3634	3.4334	-2.1125
-0.4055	-0.4055	-0.4055
-0.4055	-0.4055	-0.4055
1.8038	0.7981	-2.2005
-0.5266	-0.5266	-0.5266
2.3107	3.3945	-2.5257
3.0208	1.3226	-0.8622
3.0208	1.3226	-0.8622
1.2352	-0.2924	0.2952
1.8844	-0.3616	-0.8599
-0.9872	-0.9872	2.5457
-0.9872	-0.9872	2.5457
-0.8179	-0.8179	-0.8179
-2.1286	0.5159	-2.0956
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.8179	-0.8179	-0.8179
-0.3395	-0.3395	-0.3395
-0.8179	-0.8179	-0.8179
-1.6598	-1.3674	-1.6268
-2.6823	-1.7550	2.6952
-1.9411	-1.0138	3.1553
-1.9411	-1.0138	3.1553
0.3903	-0.2695	-0.5094
4.0242	2.1741	-2.4244
-1.9411	-1.0138	3.1553
0.3903	-0.2695	-0.5094
3.0375	-1.2881	-2.1733
-1.9411	-1.0138	3.1553
0.3903	-0.2695	-0.5094
-3.0662	-1.8294	-1.9206
-1.3724	-1.4049	2.5762
3.4858	1.3450	-1.7250
3.4858	1.3450	-1.7250
-1.9704	-0.2781	0.6628
-1.5016	-2.1614	1.1316
-0.4688	1.8833	-0.4688
-1.9704	-0.2781	0.6628
-1.1911	-1.1911	-1.1911
-1.8107	-0.1287	2.2109
-0.2774	-0.2774	-0.2774
-0.2224	3.5882	2.3705
3.0594	1.0262	-0.4270
-0.6645	-0.6645	-0.6645
-0.6645	-0.6645	-0.6645
-0.6645	-0.6645	-0.6645
-0.0096	2.8445	-1.0456
-0.3435	-0.3606	-0.3269
-0.3435	-0.3606	-0.3269
-0.5217	-0.1952	-0.5217
-2.6084	0.0317	2.0537
7.3623	3.4170	-1.3868
-0.2913	-0.2913	-0.2913
-0.9622	0.7506	2.5707
-1.3410	1.0111	2.3975
-1.3172	-1.0077	-1.3008
-1.3276	1.0245	2.2053
0.1118	0.1472	-1.3195
0.1787	1.0684	-2.1069
-0.4829	2.5166	-1.0675
0.0062	0.5610	0.1707
0.0062	0.5610	0.1707
-1.1673	2.1147	-2.7543
-1.4560	0.8961	2.0769
0.7226	3.8498	-2.9784
5.1770	5.4040	-3.1674
0.9905	1.6422	-1.4727
0.1254	0.7788	3.4427
-1.1931	-0.8666	-1.1931
0.1254	0.7788	3.4427
0.9710	4.9542	-1.7177
0.3903	-0.2695	-0.5094
0.3903	-0.2695	-0.5094
-1.5842	-0.3189	-0.3013
-0.3768	-0.3768	-0.3768
-0.8485	-0.8793	-0.3598
-0.9203	-0.0660	1.7583
-0.9662	-0.1119	-1.8205
2.5460	5.4113	-2.7664
-0.6751	1.3578	0.4978
-0.6737	1.8018	-1.9115
-0.9088	-0.5823	-0.9088
-1.0742	4.0038	-1.8834
-1.9683	0.3838	1.7702
-0.4058	-0.4058	-0.4058
-0.4058	-0.4058	-0.4058
-1.6498	-1.6823	2.2988
-0.4058	-0.4058	-0.4058
-0.4058	-0.4058	-0.4058
1.8208	2.5959	-1.8802
1.4614	-0.2390	-1.0018
1.4614	-0.2390	-1.0018
-0.9203	-0.0660	1.7583
-1.2248	2.5160	-1.1797
-0.6278	1.8477	1.6673
-1.7660	-0.8387	1.7483
-2.2877	-1.0339	1.2266
-1.5239	2.7332	1.0461
0.3903	-0.2695	-0.5094
-0.7927	-0.7927	2.7601
-0.2370	-0.8968	-1.1367
-0.2370	-0.8968	-1.1367
-0.7058	0.9865	-1.6055
-0.2370	-0.8968	-1.1367
0.3450	1.8170	-1.0393
0.8368	0.2078	-0.5516
0.4555	-0.3239	-1.9017
0.8744	0.3937	-0.4813
-1.8981	1.9343	-1.4695
-1.9650	1.0131	-0.6821
-1.5016	-2.1614	1.1316
-1.9704	-0.2781	0.6628
-1.8981	1.9343	-1.4695
-1.9650	1.0131	-0.6821
-1.5016	-2.1614	1.1316
-1.5016	-2.1614	1.1316
-0.5814	-0.5814	2.9515
-1.8819	-0.9546	6.6314
-1.5016	-2.1614	1.1316
0.3903	-0.2695	-0.5094
-0.1945	1.3305	-1.0942
-0.8540	1.4656	-0.4383
-0.1945	1.3305	-1.0942
0.3903	-0.2695	-0.5094
-1.6654	0.5194	1.0488
0.3903	-0.2695	-0.5094
-0.1276	2.2517	-1.8816
-0.8218	0.7032	-1.7215
-0.8218	0.7032	-1.7215
-1.5660	3.2616	-0.0896
-1.3179	-1.3179	2.2150
-1.2906	2.5865	-2.1903
-1.6792	0.9609	-0.2689
-1.2906	2.5865	-2.1903
0.1129	-0.5469	-0.7868
0.1129	-0.5469	-0.7868
-0.3728	0.0389	-2.5549
-2.5923	0.3858	-1.3094
